Feature,protein_description,Pearson: Relative FoC change,Pearson p-value: Relative FoC change,Spearman: Relative FoC change,Spearman p-value: Relative FoC change,Pearson: Only last FoC measurment for each sample,Pearson p-value: Only last FoC measurment for each sample,Spearman: Only last FoC measurment for each sample,Spearman p-value: Only last FoC measurment for each sample,Pearson: Enrichment with 'Epinephrine 1uM',Pearson p-value: Enrichment with 'Epinephrine 1uM',Spearman: Enrichment with 'Epinephrine 1uM',Spearman p-value: Enrichment with 'Epinephrine 1uM',Pearson: Enrichment with 'DMSO',Pearson p-value: Enrichment with 'DMSO',Spearman: Enrichment with 'DMSO',Spearman p-value: Enrichment with 'DMSO',Pearson: Enrichment with 'Not treated',Pearson p-value: Enrichment with 'Not treated',Spearman: Enrichment with 'Not treated',Spearman p-value: Enrichment with 'Not treated',Pearson: Enrichment with 'Doxorubicin 5 uM',Pearson p-value: Enrichment with 'Doxorubicin 5 uM',Spearman: Enrichment with 'Doxorubicin 5 uM',Spearman p-value: Enrichment with 'Doxorubicin 5 uM'
4677.Q92990.GLMN_HUMAN.GLMN,Glomulin,-0.4029545765033339,0.07011349618706518,-0.49350649350649345,0.02299628542974777,-0.42433932684333237,0.05520904262991942,-0.4207792207792207,0.05750513790191284,-0.347777796605819,0.12239145288507475,-0.24370871833797697,0.28706401901271206,0.6732044552274891,0.0008236166768758558,0.6122382758879197,0.003177694656308556,-0.3167623896514111,0.16180179362349922,-0.41189656900396066,0.06355160746661705,0.056757579569054986,0.8069474052985194,0.08989331499509894,0.6983827756159524
4678.Q92993;Q92993-2;Q92993-3;Q92993-4.KAT5_HUMAN.KAT5,Histone acetyltransferase KAT5;Isoform 1 of Histone acetyltransferase KAT5;Isoform 3 of Histone acetyltransferase KAT5;Isoform 4 of Histone acetyltransferase KAT5,-0.04494657392741512,0.8466018863356273,-0.1909090909090909,0.40713272974481274,0.036395166098499326,0.8755426171200706,0.014285714285714285,0.9509932422972028,0.14456474342023887,0.5318323882888085,0.13926212476455826,0.5471427623910577,0.2875456641567743,0.20626178823244073,0.29527975454911876,0.19377592018312806,-0.38999576303255573,0.08051201669504833,-0.36554886069498504,0.10319642043711921,-0.06189037338903136,0.789849745960762,-0.022473328748774734,0.9229715264419167
4679.Q92995.UBP13_HUMAN.USP13,Ubiquitin carboxyl-terminal hydrolase 13,0.48568719263278254,0.025609728630965497,0.551948051948052,0.009482413408998653,0.6122593960052394,0.003176357520657746,0.7116883116883117,0.00029676570304137164,0.5697747404790798,0.007009409790718291,0.5918640302493726,0.004706924887254327,-0.09707335868112152,0.6755101531491052,-0.13829558124452399,0.5499548961151421,-0.19843164241846048,0.3885397963821672,-0.11287909604282768,0.6261417669579006,-0.39889967310910923,0.07325188026659019,-0.4944132324730442,0.022707522288239735
4680.Q92997;Q92997-2.DVL3_HUMAN.DVL3,Segment polarity protein dishevelled homolog DVL-3;Isoform 2 of Segment polarity protein dishevelled homolog DVL-3,0.07429530808313255,0.7489237381820631,0.09220779220779221,0.6909811745118994,0.13910804607384802,0.5475906120921565,0.212987012987013,0.353946406990143,-0.027416892921159487,0.9060927861929081,-0.034815531191139566,0.8809064868357404,-0.47827089239145715,0.028301140839510134,-0.3775095596134303,0.09157927124536186,0.5458935013512278,0.010469084741871637,0.5434642571068591,0.01088779737249597,-0.054142360839359,0.8156920737624471,-0.08989331499509894,0.6983827756159524
4681.Q93008;Q93008-3.USP9X_HUMAN.USP9X,Ubiquitin carboxyl-terminal hydrolase 9X;Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 9X,0.029865145150310746,0.8977477156114049,0.2025974025974026,0.37845167579960426,0.09953084355118631,0.667743234527849,0.15714285714285717,0.49633384542321823,0.636350294680725,0.001926851295975792,0.6266795614405123,0.002366479667355241,-0.551596616445977,0.009537523060795534,-0.5584151307549158,0.008513886407290921,-0.45991545168774806,0.03592849888628285,-0.5815889849094036,0.005684198152440635,0.3254420844822897,0.1499870280139459,0.35957325998039574,0.10938735926479932
4682.Q93009.UBP7_HUMAN.USP7,Ubiquitin carboxyl-terminal hydrolase 7,-0.4723895224791077,0.03059053217695962,-0.5451920094193048,0.010588623403904592,-0.614904664056568,0.003012557602773779,-0.5760643280249763,0.006275437412622334,-0.9072492125048456,1.4065852524286264e-08,-0.7924058156930613,1.8515493365260045e-05,0.4952078961111384,0.022456834612198082,0.5240369624576637,0.014751424028164425,0.4290723959925917,0.052265846544071216,0.3584322080879259,0.11059952320692665,0.12298001066323433,0.5953637085497607,0.06819943394704735,0.768961258975028
4683.Q93034.CUL5_HUMAN.CUL5,Cullin-5,0.6483005967000465,0.0014804264519446687,0.6298701298701298,0.002212985903649755,0.6128966712069317,0.003136231504196293,0.49870129870129876,0.02138084599925308,0.7128134320826374,0.0002873520646965219,0.7485339206095007,9.496304893250814e-05,-0.19384467562603547,0.3998198572785507,-0.24295169678092052,0.28861070738948397,-0.16854989560608893,0.4651781481790914,-0.3049978224203556,0.1788233986022053,-0.5092199772623918,0.01838754238201309,-0.40451991747794525,0.06892945839706446
4684.Q93050;Q93050-1.VPP1_HUMAN.ATP6V0A1,V-type proton ATPase 116 kDa subunit a 1;Isoform 2 of V-type proton ATPase 116 kDa subunit a 1,0.03979249928374673,0.8640245667123557,-0.17012987012987013,0.4609431837520658,-0.2329384272224372,0.30955293085574936,-0.387012987012987,0.08306017415904401,-0.4575369719133424,0.03702430272573543,-0.5396407334626633,0.011574406445507553,0.5852568797340543,0.00531771947573301,0.6496154600080614,0.0014371423609597514,0.32979275510094064,0.14429815290635795,0.39918832640311247,0.07302504473658104,-0.44475574973234056,0.04336711976928352,-0.42699324622672,0.05354353138875994
4685.Q93052.LPP_HUMAN.LPP,Lipoma-preferred partner,0.410869660598802,0.06428055704225946,0.6740259740259741,0.0008070969113009021,0.18250002124843998,0.42848115180315915,0.212987012987013,0.353946406990143,0.38119793293246473,0.08819966834074534,0.38297084310253526,0.0866084297913775,-0.8112033334617206,8.131157213896328e-06,-0.7692224491925146,4.5891442573972375e-05,0.341326277716816,0.1299557133016547,0.2758436188066451,0.22615369892633938,0.02682198454826776,0.9081220527477978,-0.022473328748774734,0.9229715264419167
4686.Q93062;Q93062-5.RBPMS_HUMAN.RBPMS,RNA-binding protein with multiple splicing;Isoform E of RNA-binding protein with multiple splicing,0.44328286141696704,0.044149026915881455,0.23579085361811264,0.30349567994928073,0.334449694641655,0.13837894012849353,0.313738243243935,0.166065645597255,-0.17270545840131044,0.45408224386866236,-0.09577381121847962,0.679630316715651,0.38775727662394,0.08241879297682386,0.36865874926092734,0.10007757885825054,0.3177412181542867,0.1604381166460659,0.3013579633917925,0.18432842984845033,-0.5769364189628888,0.006178872453252106,-0.5282947777285842,0.013821886069282452
4687.Q93063;Q93063-2;Q93063-3.EXT2_HUMAN.EXT2,Exostosin-2;Isoform 2 of Exostosin-2;Isoform 3 of Exostosin-2,0.28630207094146615,0.20831833238393865,0.2571428571428571,0.2604731897004084,0.3048236405264131,0.17908424802944345,0.10259740259740259,0.6580970577075415,0.3701101577970748,0.09864584810294234,0.24370871833797697,0.28706401901271206,-0.418313859089574,0.059137383754743506,-0.37152921015420776,0.09726060526908674,0.017459336427889886,0.9401233040484958,-0.05083297040339261,0.8267880597533911,-0.028261447061971347,0.9032129335032785,0.11236664374387369,0.6277198733957421
4688.Q93074;Q93074-2;Q93074-3.MED12_HUMAN.MED12,Mediator of RNA polymerase II transcription subunit 12;Isoform 2 of Mediator of RNA polymerase II transcription subunit 12;Isoform 3 of Mediator of RNA polymerase II transcription subunit 12,0.5296648276361002,0.013533086715320584,0.6298701298701298,0.002212985903649755,0.337409708173051,0.1347071176941128,0.3025974025974026,0.18244109138130266,0.028771814227159784,0.9014731925285244,0.06963106238227913,0.7642421396886622,-0.3681012625415382,0.10063153039793654,-0.3580734238709567,0.11098267199343026,0.6129642210848245,0.0031320031708646453,0.6413924795016303,0.0017263556767304704,-0.3273194049901428,0.1475133257101735,-0.3820465887291705,0.08743529767137491
4689.Q93100-3;Q93100-4.KPBB_HUMAN.PHKB,Isoform 3 of Phosphorylase b kinase regulatory subunit beta;Isoform 4 of Phosphorylase b kinase regulatory subunit beta,0.2753928319420489,0.22694424342118819,0.04025974025974026,0.8624424916554133,0.21145645456222628,0.35749728949246024,0.04675324675324675,0.840510514240316,-0.20916624048078827,0.3628488590710213,-0.31333978072025614,0.16663318068853508,0.2360061530766705,0.3030414394967155,0.3072404534675641,0.17548806459541968,0.34710261213747273,0.12316793441297626,0.44254585998247675,0.04454435292517161,-0.3932084730068645,0.07783311587920566,-0.35957325998039574,0.10938735926479932
4690.Q969E8.TSR2_HUMAN.TSR2,Pre-rRNA-processing protein TSR2 homolog,-0.7831554420759705,2.694376715153743e-05,-0.7779220779220779,3.3054555588962476e-05,-0.7336401056059788,0.00015384762317760675,-0.7129870129870131,0.00028592281159081385,-0.6586524485219593,0.0011675885371205087,-0.7659416862050705,5.174963483032402e-05,0.3491727993978553,0.12079829472819859,0.4918837430210637,0.02352037102279997,-0.1678564586119458,0.46704308856514365,-0.018688592060070806,0.9359156430651555,0.6509676877080803,0.0013937481019416673,0.516886561221819,0.016425686226115715
4691.Q969F9;Q969F9-2.HPS3_HUMAN.HPS3,BLOC-2 complex member HPS3;Isoform 2 of BLOC-2 complex member HPS3,0.05536599198096988,0.8115978521357412,-0.044155844155844164,0.8492705803407119,0.18341255148663518,0.4261359990446503,0.14675324675324675,0.5255721976110103,0.21085835457838095,0.35889045224041144,0.12185435916898849,0.598762067797727,0.0389537208826603,0.8668659181567806,0.22501064840325258,0.32676970540185013,-0.35967242075279565,0.10928247594626747,-0.3259290455276349,0.14934259951262996,0.0967883020177123,0.6764131546382895,0.04494665749754947,0.8466016043733045
4692.Q969G3;Q969G3-2.SMCE1_HUMAN.SMARCE1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 2 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,-0.18964618721508714,0.4103011484345362,-0.22337662337662337,0.3303879088761241,-0.3878476274733782,0.08234118598611755,-0.43506493506493504,0.04871398224636619,-0.7295961961484915,0.00017444573786382672,-0.7311261550139309,0.00016638967475568722,-0.07238094337815726,0.7552002805270891,-0.02691157256650196,0.9078164273506757,0.8075857010100278,9.591766269057592e-06,0.8447243611152006,1.4587998018558346e-06,0.09643162278605175,0.6775436440330156,0.08989331499509894,0.6983827756159524
4693.Q969G5.CAVN3_HUMAN.CAVIN3,Caveolae-associated protein 3,0.1445442085873317,0.5318912918141362,-0.029870129870129873,0.8977307350801784,0.26784729653210565,0.24044565805982104,0.2584415584415584,0.25798858739885433,-0.15193741512783712,0.5108825577936903,-0.13926212476455826,0.5471427623910577,0.3468283598273595,0.12348433882914191,0.3573258801885539,0.11178406905668015,0.2240175902072662,0.328965795271697,0.2975223855963273,0.19025292248390632,-0.45025229682005197,0.04054358776293567,-0.4944132324730442,0.022707522288239735
4694.Q969G6.RIFK_HUMAN.RFK,Riboflavin kinase,-0.27243050380053085,0.23218426964156302,-0.40259740259740256,0.0703857991458909,0.0042042810556760304,0.9855697092605994,-0.011688311688311687,0.9598958988557218,-0.3922083276761308,0.07865983373772886,-0.48741743667595394,0.02501205204626498,0.33999235029841834,0.1315603565214302,0.33564711339887177,0.13688514350815484,0.06782971983519237,0.7701812443620385,0.2444467841457262,0.2855610165097423,0.04683953711353476,0.8402197945316054,0.04494665749754947,0.8466016043733045
4695.Q969H8.MYDGF_HUMAN.MYDGF,Myeloid-derived growth factor,-0.744927942797987,0.00010704562163654284,-0.6441558441558441,0.0016241422989667685,-0.46667934305615644,0.03295052545586542,-0.28181818181818186,0.21584648348646934,-0.16278832825164402,0.48078823682358574,-0.13926212476455826,0.5471427623910577,0.09295321419962188,0.6886030732721329,0.23996152205130922,0.2947703175124918,-0.5698568138377178,0.006999396328956817,-0.6570908968320897,0.001210836415050136,0.7597382056620138,6.461629201394362e-05,0.5843065474681431,0.0054107389286265056
4696.Q969J3.BORC5_HUMAN.BORCS5,BLOC-1-related complex subunit 5,-0.2576254805768922,0.2595480930097076,-0.4623376623376624,0.03483879569015512,-0.17501707148288242,0.4479698368046746,-0.2506493506493506,0.2731235283481195,-0.3918244997713701,0.07897884022987668,-0.36556307750696543,0.10318200322506645,0.757670221720675,6.948063101223261e-05,0.7722126239221259,4.106236000851065e-05,-0.16757125373446588,0.467811226754631,-0.1450234743861495,0.5305173248741027,-0.152397168213247,0.5095894098068781,-0.11236664374387369,0.6277198733957421
4697.Q969M1;Q969M1-2.TM40L_HUMAN.TOMM40L,Mitochondrial import receptor subunit TOM40B;Isoform 2 of Mitochondrial import receptor subunit TOM40B,0.7065557954227821,0.00034314021088802603,0.7584415584415585,6.763045475607197e-05,0.6024865954236951,0.003847490710876851,0.5415584415584416,0.011225759601972758,0.3525525573488245,0.11700032699651744,0.4177863742936748,0.05949115389036738,-0.2201028008011455,0.33770839160636845,-0.2990174729611329,0.1879284723233456,0.35630974639973406,0.11288011445901719,0.2773387061714508,0.22354469451802045,-0.6169386153939085,0.002891468920881212,-0.5618332187193684,0.008035721476716051
4698.Q969M3;Q969M3-3.YIPF5_HUMAN.YIPF5,Protein YIPF5;Isoform 3 of Protein YIPF5,-0.46613593732563374,0.03318235905045647,-0.7987012987012986,1.4189641838423727e-05,-0.36437248341587475,0.10439448113788483,-0.5701298701298702,0.0069661665148897265,-0.5198313061058571,0.015718551984514793,-0.6963106238227914,0.00045450886025867214,0.632436764193213,0.002095660022627072,0.6653138773385208,0.0009974766971938933,-0.164536929945716,0.4760231761309946,-0.026164028884099133,0.9103670183386611,0.14995941558252066,0.5164639807530361,0.2921532737340716,0.19876036399538635
4700.Q969P0;Q969P0-3.IGSF8_HUMAN.IGSF8,Immunoglobulin superfamily member 8;Isoform 3 of Immunoglobulin superfamily member 8,0.40813352186358454,0.06625373097006965,0.6285714285714287,0.002274423220046082,0.3843256464463295,0.08540687317913785,0.4623376623376624,0.03483879569015512,0.671401916138917,0.0008608731751211941,0.7311261550139309,0.00016638967475568722,-0.5982075199161769,0.0041764535112648144,-0.6279366932183792,0.0023049675781160435,-0.18260187352990037,0.4282190556966443,-0.2915420361371046,0.19974480158889527,0.014289913459029122,0.9509788538070497,0.0,1.0
